chapter	pdf_pages	section	source_kind	material_type	german	canonical_german	editorial_decision	editorial_note	editorial_references	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	das Schloss	das Schloss	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	die Brücke	die Brücke	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	die Sehenswürdigkeiten	die Sehenswürdigkeiten	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	ins Stadion gehen	ins Stadion gehen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	im Stadion	im Stadion	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	zum Yoga gehen	zum Yoga gehen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	ins Café gehen	ins Café gehen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	nach Hause	nach Hause	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	im Stadtmuseum	im Stadtmuseum	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	ins Bett gehen	ins Bett gehen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	phrase	zu Hause	zu Hause	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Orte und Erlebnisse	Lernwortschatz	word	unterwegs	unterwegs	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	super	super	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	neu	neu	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 301.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	neu	de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	phrase	sehr gut	sehr gut	REVIEW_EXISTING_VARIANT	Bandingkan bentuk dan fungsi dengan materi katalog yang ditemukan; gabungkan jika maknanya sama.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	HEADWORD_OR_VARIANT_MATCH	de-id-a1-frasa-sehari-hari	Sehr gut, danke.	de-id-a1-frasa-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	spät	spät	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 269.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	müde	müde	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 292.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	müde	de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	toll	toll	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	aktiv	aktiv	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	außerhalb	außerhalb	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	sauber	sauber	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	günstig	günstig	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Adjektive und Angaben	Lernwortschatz	word	lustig	lustig	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 285.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	oft	oft	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 271.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	manchmal	manchmal	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 270.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi	REPEATED_IN_BOOK	
9	205	Adjektive und Angaben	Lernwortschatz	word	gemeinsam	gemeinsam	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	jeden Tag	jeden Tag	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 114.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	205	Zeitangaben	Lernwortschatz	word	gestern	gestern	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	letztes Wochenende	letztes Wochenende	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	vor zwei Tagen	vor zwei Tagen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	205	Zeitangaben	Lernwortschatz	word	vorgestern	vorgestern	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-hobi		
9	205	Zeitangaben	Lernwortschatz	phrase	letzten Monat	letzten Monat	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machen Sie gern?	Was machen Sie gern?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machst du gern?	Was machst du gern?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machen Sie in Ihrer Freizeit?	Was machen Sie in Ihrer Freizeit?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machst du in deiner Freizeit?	Was machst du in deiner Freizeit?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Hast du ein Hobby?	Hast du ein Hobby?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	phrase	Mein Hobby ist …	Mein Hobby ist …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	phrase	Meine Hobbys sind …	Meine Hobbys sind …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ich lese gern Bücher.	Ich lese gern Bücher.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ich gehe gern spazieren.	Ich gehe gern spazieren.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Gehst du gern ins Kino?	Gehst du gern ins Kino?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ja, gern.	Ja, gern.	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 137.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	REPEATED_IN_BOOK	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Nein, nicht so gern.	Nein, nicht so gern.	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 505.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	REPEATED_IN_BOOK	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Es geht so.	Es geht so.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was hast du letztes Wochenende gemacht?	Was hast du letztes Wochenende gemacht?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Ich habe Freunde besucht.	Ich habe Freunde besucht.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Erzähl mir von deinem letzten Urlaub!	Erzähl mir von deinem letzten Urlaub!	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan		
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Was machst du heute mit deinen Freunden?	Was machst du heute mit deinen Freunden?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
9	206	Freizeit und Erlebnisse	Redemittel	sentence	Wir treffen uns um … Uhr.	Wir treffen uns um … Uhr.	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-kalimat-pengalaman-perjalanan	PATTERN_OR_PLACEHOLDER	
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Koffer	der Koffer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	word	packen	packen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Schlafanzug	der Schlafanzug	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Badeanzug	der Badeanzug	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Regenhose	die Regenhose	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Turnschuhe	die Turnschuhe	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 582.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Handtasche	die Handtasche	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Sonnenbrille	die Sonnenbrille	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 570.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reisevorbereitungen	Lernwortschatz	phrase	der Regenschirm	der Regenschirm	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	die Snacks	die Snacks	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	word	buchen	buchen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	eine Reise machen	eine Reise machen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	den Koffer packen	den Koffer packen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reisevorbereitungen	Lernwortschatz	phrase	sich vorbereiten	sich vorbereiten	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	nach Wien fahren	nach Wien fahren	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	word	campen	campen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Wohnmobil	das Wohnmobil	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Zelt	das Zelt	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Rückfahrt	die Rückfahrt	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die U-Bahn	die U-Bahn	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Haltestelle	die Haltestelle	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Hauptbahnhof	der Hauptbahnhof	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	das Lagerfeuer	das Lagerfeuer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Fahrradtour	die Fahrradtour	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der See	der See	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Berge	die Berge	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	mit dem Zug fahren	mit dem Zug fahren	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	mit dem Auto fahren	mit dem Auto fahren	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	mit dem Bus fahren	mit dem Bus fahren	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	zu Fuß gehen	zu Fuß gehen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	word	aussteigen	aussteigen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-transportasi-layanan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Gasthof	der Gasthof	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Spezialität	die Spezialität	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 495.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan	REPEATED_IN_BOOK	
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	die Berliner Mauer	die Berliner Mauer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Kölner Dom	der Kölner Dom	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Tourist	der Tourist	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
10	225	Reiseziele und Verkehrsmittel	Lernwortschatz	phrase	der Rhein	der Rhein	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-perjalanan-bantuan		
